"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-1.904,-1.0877,1.2515,1.0563,-2.3341,-0.54531,-0.57303
0.18406,-0.64848,-0.031279,0.10005,-0.16234,-0.82906,0.058642
-0.81115,-0.49028,0.82558,0.97378,-0.067631,-0.38411,-0.2282
-0.95212,-1.2356,-0.56434,-0.75705,-0.12249,0.099662,0.1445
0.11618,-0.66349,0.07041,-0.067005,-0.10099,-0.15728,0.61154
-0.14656,-0.36736,0.20351,-0.50592,-0.13504,0.69015,0.72674
-0.047828,-0.34684,-0.30465,-1.345,-0.31616,0.96452,0.021322
-0.0061281,-0.23464,-1.5764,-1.3661,-0.036674,0.066854,0.34688
-0.22418,-0.41228,-0.54811,-1.1586,-0.61183,2.9893,-0.33848
0.42482,0.40441,0.23744,-0.81956,1.0486,3.0435,-1.0977
0.80686,1.4996,-0.41366,-0.43836,0.78021,-2.1972,0.36408
1.3663,1.561,-0.84966,-1.1458,2.2383,1.4457,-0.088836
0.17174,1.9413,-1.1586,0.54173,-0.90716,-2.0264,-1.1511
-1.4255,-1.1115,0.040267,2.5379,-2.6277,-2.1178,-0.50147
-0.40723,1.1043,-0.61681,0.6088,0.10847,-1.0758,0.061131
-0.22879,-0.645,1.1011,1.0981,-0.081333,-1.0932,0.043548
0.075478,0.70358,2.0209,0.8827,0.0020745,-0.2606,0.004536
-0.080845,-0.011452,1.5071,1.0978,-0.071463,-0.24946,0.17181
0.32978,-1.6352,-1.2923,0.62358,0.17351,-0.085552,0.21394
-0.23541,0.20132,-1.022,-0.86114,-0.24187,0.25739,-0.059119
-0.45387,-0.90009,0.20131,1.1753,0.56584,0.12634,0.033073
-0.4425,-1.0868,1.6197,-0.26425,-0.14313,0.1389,0.092766
0.80689,-0.91588,0.71943,-0.6673,0.82231,-0.23385,0.57896
0.69253,0.63012,-2.69,-1.5553,0.7102,0.093555,0.51638
