"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.5277,-3.625,-0.15996,0.39533,2.9753,-0.25802,0.51014
0.21577,-2.3852,1.0475,3.4416,0.051008,-0.69293,-0.13037
-0.55868,-0.99601,3.501,2.0658,-3.1675,-0.18865,-0.3582
1.0124,-0.14663,1.3367,-0.18872,0.095501,-0.058588,0.18811
-0.58283,0.063583,-0.2109,-1.5053,-0.24816,-0.25123,0.86021
-1.2705,0.0057561,-1.2093,-1.3729,-0.30541,1.3096,0.78206
0.12994,0.02588,-1.6349,-1.0717,-0.18473,1.8917,-0.22259
-0.13352,0.12417,-0.87144,-1.2387,-0.064578,0.83743,-0.81818
-0.058978,0.12312,-1.2345,-0.59055,-0.10101,0.03127,-0.74666
-0.046012,0.066538,-0.04834,-0.3748,0.037677,-0.86197,0.1775
-0.16713,0.32557,-0.3213,0.036988,-0.40342,-0.41241,-0.10409
0.28193,1.2261,-0.19465,-0.23716,1.1057,-0.33502,-0.11789
0.25186,2.5782,0.103,0.49614,0.75514,-1.3152,0.13067
0.53999,-2.0801,-0.42952,3.0061,2.147,-0.91411,0.11865
0.38767,-1.9075,1.3312,2.4999,-0.04585,-0.26275,-0.21354
0.029241,-0.88379,2.9079,1.3996,-2.2386,-0.64979,0.53176
1.1888,-0.14681,1.71,0.5097,0.012752,0.21182,0.55157
1.7239,0.017998,0.91935,-1.2368,-0.3396,0.89021,3.6018
-0.78525,0.022786,0.53626,-2.1851,-0.19985,3.5079,1.0152
-1.2321,0.067428,-0.29761,-1.562,-0.096537,2.3658,-4.2892
-0.90471,0.10253,-0.64855,-1.0653,-0.10348,1.4153,-1.3597
-0.64738,0.11085,-1.6884,-0.61697,0.10551,-1.1015,-0.135
-0.18289,0.081077,-1.9142,-0.19169,0.087652,-2.0873,0.12081
-1.1381,0.12711,-1.3721,-0.15013,-0.45097,-1.002,-0.26226
0.42646,0.47836,-0.90674,-0.069777,0.51763,-2.0573,0.14723
0.50191,0.99011,0.021758,-0.071123,0.4311,0.99357,0.64027
