"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.057834,-0.013533,-0.64988,-0.70401,-0.13206,1.2626,-1.4081
-0.057834,0.26844,-0.37988,0.22332,-0.016867,-0.8907,0.0068748
0.90629,-1.0817,-0.24438,0.59894,2.174,0.057827,0.22833
1.2843,-1.1629,0.41351,1.441,-0.15451,-0.27953,0.011302
-0.70758,0.099252,-0.036845,0.032617,-2.3589,-0.2718,-1.0276
0.37408,-0.051325,0.89581,0.30375,-0.050792,-0.40839,2.0593
1.4297,0.10845,0.79573,-0.97845,-0.23532,1.4867,0.85088
-0.64283,-0.15668,-0.10087,-0.84368,-0.037358,2.221,-1.1872
-2.0696,0.43311,-0.70118,-0.32304,-0.10568,1.3447,-0.35828
-1.1109,-0.26159,-0.90881,-0.77107,-0.071002,-0.30813,-1.1254
-0.036423,1.7082,-0.1086,-0.010721,-0.11233,-1.7287,-0.052135
-0.14853,2.469,-0.22659,-0.000372,0.10908,-0.50648,-0.048646
-0.063357,0.26645,0.05192,0.75151,-0.34937,-1.274,-0.16076
0.033847,-0.35371,0.21965,2.1821,0.94313,-1.3727,-0.027394
0.55796,-1.5013,0.31131,1.1513,0.65356,0.24039,0.33602
0.055915,-4.8853,0.80554,1.5355,2.0183,-0.96718,0.12889
0.58454,-2.2853,0.60578,2.9852,-0.70694,-0.47513,0.13179
0.35712,-0.91661,2.7296,0.82607,-1.9364,-0.052239,-0.11089
1.1681,-0.4061,2.0471,-0.94191,0.31279,-0.13823,1.3078
1.2143,-0.0665,0.0062444,-1.0829,-0.39875,1.1344,1.6701
-0.66142,0.065406,1.289,-1.8276,-0.153,3.3277,-1.1057
-1.1836,0.050074,-1.045,-0.7853,-0.1204,2.5109,-1.7279
-0.38238,0.082445,-1.4654,-0.52374,-0.044788,1.6441,-0.60927
-0.27319,0.10671,-1.9735,-0.59162,-0.067702,-0.56395,-0.16529
-0.55694,0.098965,-1.0822,-0.04235,-0.068119,-1.3659,0.029508
0.24589,0.099773,-0.30939,-0.27577,-0.044473,-1.2008,-0.033055
0.57011,0.1178,-1.1703,-0.081898,-0.11305,-2.7009,0.20926
-0.40664,0.40129,0.75276,-0.13714,0.092023,-0.46295,0.14901
0.10714,-4.8113,-0.57323,2.7285,3.0854,-0.71215,0.64298
0.24836,-2.941,3.4103,3.1563,-0.59897,-0.79959,-0.029962
-0.43577,-0.77713,2.2347,-0.71546,-2.984,0.15371,-0.59512
-0.47356,-0.096458,-1.1225,0.33546,0.38069,-0.22429,0.46055
-0.023851,-0.085239,-0.37163,-0.97545,-0.5959,0.21665,0.40453
-0.11791,-0.070549,-0.84925,-2.2292,-0.30971,0.50216,0.38179
-0.032544,0.086088,-1.4541,-0.8675,-0.12729,0.71114,1.1258
-0.06325,0.018194,-0.23341,-1.1082,0.0058697,0.99952,-0.49911
-0.069938,0.15015,-0.76619,-0.56382,-0.11079,1.5871,-1.4092
-0.022929,0.29771,-0.89129,-0.43887,0.0090964,0.18885,-0.18935
-0.13557,1.4409,0.078328,-0.21809,-0.33981,-1.4721,-0.40211
0.1577,3.3822,-0.16395,0.17453,0.81882,-1.0123,-0.018655
0.25488,2.2363,0.33492,1.2057,0.76476,-1.1399,0.18265
0.96889,-0.90282,-0.10995,0.33238,2.1941,-1.2339,-0.33616
0.62631,-1.17,0.093231,1.7964,-0.50866,-0.5439,0.37053
0.69233,-0.14833,1.1906,1.2421,-2.2395,-0.0003458,0.47787
-1.0455,-0.093586,0.67558,-0.5327,-0.3151,0.032645,-0.039703
-1.7244,0.20375,-0.15229,-1.2843,-0.17228,0.32953,0.46116
0.1312,-0.049506,-0.23894,-0.81643,-0.0021731,1.9987,0.0059259
-0.22883,0.26561,-0.72569,-0.54821,-0.20838,1.4283,-0.99982
0.041072,-0.041999,-0.65149,-0.33881,0.042305,-0.47209,-0.45555
-0.12659,0.88928,-0.33156,-0.31222,-0.18498,-0.57849,0.011164
0.009283,1.2859,-0.018252,-0.042125,0.12462,-0.94378,-0.23092
-0.15782,0.30353,0.016972,0.15614,-0.41459,-0.70027,-0.10924
0.18898,0.55993,0.22108,0.78037,0.84823,-0.91471,0.074912
0.37935,-0.39858,0.22762,1.6914,1.1303,-0.20748,0.040949
0.97924,-1.0968,0.058718,0.11144,3.0246,-0.0033599,0.56453
0.49788,-0.90654,-0.098173,1.262,-0.30767,-0.22559,0.10222
-0.99009,-0.075082,0.3732,1.2166,-3.2842,-0.80834,-0.75388
1.1643,-0.11982,1.0563,-0.58718,0.12759,-0.76279,0.098496
-0.64163,0.074686,1.049,-1.0273,-0.151,0.18719,0.45783
-1.5737,0.10447,-0.52874,-0.76796,-0.15034,0.37388,0.88144
0.15918,0.13074,-1.1972,-0.28438,-0.15871,1.0556,-0.3123
-0.14839,0.4988,-0.4132,-0.29232,-0.016807,0.14203,-0.45086
-0.035396,0.18902,-0.13841,-0.29863,-0.13481,-0.67685,0.40876
-0.031556,0.14369,-0.090889,0.0054575,0.14355,-0.35625,-0.045646
-0.16035,0.44047,-0.10249,-0.13482,-0.34332,0.64223,-0.32395
0.27543,0.6781,0.010216,0.18956,0.78564,0.22864,-0.28913
0.36885,0.71061,-0.1073,0.0090965,0.69132,-0.84372,-0.13421
1.1343,-1.0787,-0.49671,0.7912,2.1522,-0.070108,0.45452
1.198,-1.0155,0.52174,2.024,-0.86026,-0.46888,-0.24096
-0.62117,-0.60645,2.3495,1.7449,-2.0339,-0.28271,0.17207
0.18721,-0.13712,1.3622,0.8127,-0.14585,0.92564,2.0781
1.2221,0.16479,1.863,-1.47,-0.45431,2.2152,-0.49853
-0.7236,0.02465,0.16371,-1.9178,-0.10853,2.1602,-1.0555
-0.58664,0.1403,0.4261,-1.0652,-0.15846,0.67964,-0.61674
-0.16764,0.078545,-0.18407,-0.50577,-0.014834,-0.82746,-0.59774
-0.70052,0.11948,-3.351,-0.39787,-0.065716,-1.3667,0.063877
-0.63912,0.16941,-1.5584,-0.44415,0.15878,-1.225,-0.19186
-1.302,0.096995,-1.1524,0.076892,-0.52491,-0.86545,0.0041581
0.21698,0.61441,-0.49435,-0.33669,0.80748,-0.34697,0.58131
0.66187,1.1438,0.19459,0.19622,1.1509,0.16205,0.60117
