"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.069981,-0.49277,-0.41551,-0.48756,-0.26411,0.67379,0.22357
-0.12248,-0.36663,-2.4512,-1.2436,-0.18672,-0.096633,0.054252
-0.0083154,-0.27018,0.41725,-0.64519,-0.43086,0.53748,0.98415
-0.2474,-0.44892,-1.0719,-0.80816,-0.49207,1.3411,-0.08679
0.36141,0.017205,-1.1204,-1.3126,1.1512,1.8507,0.94127
0.6387,1.4387,0.17548,-0.49637,0.70113,2.4028,0.83717
1.5455,2.1609,-0.71131,-0.92108,1.9592,1.2875,1.408
0.63925,1.749,0.39859,1.1693,-0.25717,0.20709,-1.4088
-1.3806,-0.59772,0.24568,1.5908,-2.0913,-1.5721,-1.6108
-0.56165,0.64014,1.6703,1.2159,0.35383,-1.8474,-0.35101
-0.31014,-0.71053,0.63452,1.9017,-0.4856,-1.1782,-0.23948
0.044162,-0.59811,0.84136,0.87034,-0.086047,-0.57253,0.070672
-0.040971,-1.6613,1.0465,-0.30325,0.041205,-0.1365,0.025354
0.07942,0.59979,-2.3963,-0.42392,-0.5375,-0.23463,-0.26088
0.086134,0.17491,1.0321,0.71388,0.086243,-0.20662,0.043973
-0.54122,-1.4399,1.5206,-0.51427,-0.10682,-0.17841,0.042172
-0.92852,-0.56299,-0.72597,-1.1916,-0.43064,-0.14994,-0.37623
0.16047,-0.69823,-0.13399,-0.11648,1.3623,0.10743,0.78832
0.4554,0.68838,-0.99318,-1.467,0.64534,-0.05918,0.32427
