"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.5828,-0.56709,1.4862,1.8741,-0.6831,-1.4043,-0.58111
-0.2468,-0.41984,2.9725,0.82077,0.1193,-0.6978,0.074978
-0.14599,-1.3769,1.0616,0.46965,0.1193,-0.33443,0.040447
-0.4652,-1.3401,-0.63696,0.022768,-0.22957,-0.071996,-0.011349
-0.6164,-0.75114,-1.0616,-0.29643,-0.36912,0.23081,0.31669
-0.12919,-0.45665,-1.9109,-1.2221,-0.33423,0.31156,0.62747
-0.01159,-0.19898,-0.63696,-1.9882,-0.26446,0.83642,0.662
-0.01159,-0.16217,-0.42464,-1.5413,-0.22957,1.5228,0.73107
0.66042,0.53723,-1.0616,-1.1264,0.78215,1.119,1.18
0.44202,0.50041,-0.84928,-0.42411,1.4799,0.17025,0.80013
1.8532,2.5618,-0.42464,0.18237,2.3869,-0.15274,-0.028615
1.03,1.752,0.21232,0.59733,-0.40401,-0.79873,-1.3581
-1.6748,-0.53027,-0.21232,1.0761,-2.3926,-1.2428,-2.0487
-0.83481,-0.19898,0.63696,1.6507,-0.40401,-0.98042,-0.87462
-0.4652,-0.78795,1.2739,1.7784,-0.36912,-0.73817,-0.080411
-0.16279,-0.86157,1.2739,1.1719,-0.12491,-0.25368,0.040447
0.62682,-0.972,-0.21232,0.72501,-0.055136,-0.031622,0.023182
0.86203,-0.088551,-0.21232,-0.16875,0.084412,0.21062,0.57568
0.69402,0.13231,0.84928,-0.64755,-0.055136,0.17025,0.78286
0.87883,-0.64071,0.21232,-0.55179,-0.090023,0.0087525,0.7138
0.79483,-0.38303,-0.21232,-1.0944,-0.29934,0.53362,0.7656
0.12281,0.24274,-0.84928,-0.71139,-0.29934,0.7153,0.2649
-1.9604,-0.19898,-0.42464,-0.90291,1.2357,0.21062,-0.097677
-0.061991,1.1262,-0.21232,-1.2221,2.4567,0.45287,0.074978
1.3828,1.3471,-0.63696,-0.36027,-0.22957,0.23081,-0.080411
-1.8764,-0.75114,0.42464,-0.20067,-2.4972,0.10969,-1.2027
-1.9604,-1.1561,0,0.15045,-0.78776,0.10969,-0.89189
-0.5156,-0.93519,-0.84928,0.086608,-0.090023,-0.19312,0.42029
-0.078792,-0.71433,0.42464,-0.48795,-0.1598,0.15006,0.48935
-0.01159,-0.30941,0.21232,-0.48795,-0.19468,0.59418,0.59294
-0.01159,-0.12536,-0.63696,-0.42411,-0.40401,0.59418,0.61021
-0.01159,-0.05174,-0.63696,-0.36027,-0.1598,0.75568,0.17857
-0.01159,-0.088551,-0.63696,-0.20067,-0.020249,0.73549,0.45482
-0.01159,-0.088551,-0.42464,-0.26451,-0.020249,0.65474,0.17857
0.55962,0.83171,0,-0.26451,1.0961,0.85661,0.47208
0.42522,0.4636,1.2739,1.0761,1.2357,-2.4541,-0.14947
2.2229,0.53723,1.2739,1.2038,1.8636,-2.0503,-0.14947
2.3741,1.3102,-0.42464,-0.16875,-0.29934,0.93736,0.17857
-0.88521,0.35317,-1.0616,-0.0091519,-2.2879,-0.19312,-1.2027
-2.5148,-0.53027,0.21232,0.85269,-0.54355,-0.77854,-1.3235
-1.91,-1.0824,1.0616,0.50157,-0.61333,-0.3748,-0.7365
-0.3308,-0.89838,0,-0.42411,-0.055136,-0.092183,0.12677
-0.045191,-0.49346,-0.63696,-0.77523,-0.090023,0.27118,0.69653
-0.01159,-0.2726,-0.21232,-0.93483,-0.40401,0.93736,1.0246
-0.01159,-0.088551,-0.21232,-0.61563,-0.090023,0.95755,0.31669
-0.01159,-0.05174,-0.63696,-0.39219,-0.055136,0.99792,0.43755
-0.01159,-0.05174,-0.42464,-0.39219,-0.020249,1.2402,0.43755
0.66042,0.35317,-0.21232,-0.23259,1.5148,0.93736,0.81739
0.44202,0.72128,0.84928,0.50157,1.0961,-1.7273,0.23037
1.5676,2.525,0.21232,0.66117,1.1659,-1.687,-0.7365
0.94603,2.2305,-0.21232,0.59733,0.1193,-0.051809,-1.6861
-1.1204,-0.23579,0.84928,1.5549,-2.0786,-0.73817,-2.0659
-0.85161,-0.34622,1.0616,1.3953,-0.50867,-1.0006,-0.27033
-1.0196,-1.1192,1.2739,0.75693,0.29373,-1.0208,-0.11494
-0.5828,-1.7818,0.84928,0.56541,-0.020249,-0.49593,-0.25307
-0.14599,-1.0088,-0.21232,0.24621,-0.40401,-0.19312,0.16131
-0.01159,-0.64071,1.2739,-0.20067,-0.36912,-0.031622,0.57568
-0.01159,-0.56709,-0.21232,-0.67947,-0.40401,-0.011435,0.95552
-0.01159,-0.30941,-2.7601,-1.0944,-0.43889,0.47306,0.97278
-0.01159,-0.12536,-1.0616,-1.7009,-0.22957,1.3411,0.52388
0.67722,0.64766,-0.63696,-1.3179,1.131,1.3815,0.64474
0.47562,0.53723,-0.21232,-0.10491,1.5148,-0.051809,0.52388
1.7188,1.8992,-0.21232,0.31005,2.073,-0.15274,-0.11494
0.81163,2.4882,-0.42464,0.69309,0.049525,-0.071996,-1.5307
-1.5236,-0.53027,0.84928,1.3315,-2.2181,-0.96023,-1.6688
-0.482,-1.0824,1.6986,1.6188,-0.71799,-0.65742,-0.51205
0.19001,-0.16217,1.6986,1.6188,-0.40401,-0.45555,0.023182
0.20681,-0.34622,0.21232,0.53349,-0.54355,-0.35462,0.23037
0.10601,-0.45665,-0.42464,-0.36027,-0.22957,-0.27387,0.19584
0.29082,-0.56709,0.21232,-0.48795,-0.055136,-0.23349,0.28216
0.24042,-0.6039,0.21232,-0.61563,0.15419,0.0087525,-0.080411
-1.1372,-0.41984,0.21232,-0.39219,0.1193,0.17025,-0.20127
-1.49,-0.56709,-1.2739,-0.90291,-0.33423,0.17025,0.12677
0.27402,0.095501,-1.9109,-1.2859,0.99147,0.12988,0.62747
1.03,0.86852,-1.2739,-0.90291,2.3521,0.089501,0.83466
