"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.17584,0.23061,-0.37262,0.63934,0.20304,-0.15441,0.02655
0.30956,-0.68738,0.85031,0.77203,-0.33607,-0.13424,0.0091342
1.0125,-0.54615,-0.37262,-0.38903,-0.41309,0.1279,0.65352
0.62758,0.018765,-1.0714,-1.4506,-0.18204,0.71268,1.0889
0.84517,0.15999,-0.89673,-1.2184,0.16454,0.83366,0.82768
-0.20932,0.018765,0.3262,-0.28951,0.087519,0.34971,-0.095361
-2.3015,-0.36962,-0.54732,-1.0193,0.66515,0.34971,-0.095361
0.82843,2.2431,-1.4208,-1.2515,3.0912,0.59169,0.60127
1.0293,2.1372,-0.19792,0.67251,0.85769,-0.43672,-1.0881
-2.6698,-1.4995,0.3262,1.0042,-2.8776,-0.9005,-2.0634
-1.5483,-1.7113,0.15149,0.60617,-1.5298,-0.43672,-0.51334
-0.24279,-0.96984,1.1997,0.20809,-0.10502,-0.53754,0.20071
-0.041937,-0.40492,0.5009,-0.38903,-0.18204,-0.31573,0.53161
-0.025199,-0.26369,-0.89673,-0.52173,-0.4516,0.14806,0.39228
-0.0084616,-0.44023,-0.54732,-0.72077,-0.33607,0.22872,0.14846
-0.0084616,-0.47554,-0.19792,-0.78711,-0.14353,0.39004,0.53161
-0.0084616,-0.15777,-0.54732,-0.68759,-0.066515,0.73284,0.58386
-0.0084616,-0.016543,-0.72203,-0.42221,-0.14353,1.2975,0.65352
0.54389,0.90145,-0.19792,-0.22317,1.4738,1.4991,0.81026
0.69453,0.86614,0.15149,0.17491,1.3968,-0.2754,0.0091342
1.7657,2.4197,0.15149,0.30761,1.8974,-1.1626,-0.33918
0.44346,1.9254,0.5009,1.2696,0.4341,-0.92067,-1.2796
-1.7325,-0.54615,1.025,2.3644,-2.5696,-0.9005,-1.6802
-1.0295,-0.93453,0.85031,1.6677,-0.60563,-0.53754,-0.49593
-0.59429,-1.8878,1.3744,0.80521,-0.37458,-0.37622,-0.077945
-0.14236,-1.3582,1.3744,-0.35586,-0.79818,-0.41655,0.078798
-0.025199,-0.51085,0.15149,-1.0193,-0.10502,-0.2754,0.11363
-0.0084616,-0.26369,-1.7702,-1.0193,-0.22055,-0.053585,0.28779
-0.0084616,-0.26369,-2.4691,-1.1188,-0.4516,0.16823,0.77543
-0.0084616,-0.26369,-0.54732,-1.0193,-0.22055,0.59169,0.44453
-0.0084616,-0.19308,0.15149,-0.88663,-0.028006,0.89416,0.28779
0.77822,0.58368,-0.54732,-0.65442,1.4738,1.2975,1.1934
0.56063,0.33653,0.5009,0.20809,1.5894,0.28922,0.58386
1.6653,1.3251,0.15149,0.50665,1.0117,-0.19474,-0.11278
1.364,1.5017,-0.89673,0.60617,-0.22055,-0.19474,-0.82683
-1.2136,-0.016543,-0.19792,1.336,-1.7609,-0.77952,-1.3319
-0.92904,-0.016543,0.3262,0.67251,-0.87519,-0.57787,-0.56559
-1.1634,-0.86392,0.6756,0.37395,-0.37458,-0.39639,-0.46109
-1.0127,-1.2876,1.1997,0.34078,0.087519,-0.41655,-0.13019
-0.092151,-0.758,-0.023212,-0.48855,-0.18204,-0.2149,0.35745
-0.025199,-0.33431,-1.0714,-0.68759,-0.60563,0.20856,0.77543
-0.025199,-0.22839,0.15149,-0.88663,-0.41309,0.93449,0.72318
-0.0084616,-0.19308,-0.19792,-1.0525,-0.18204,1.5394,0.47936
-0.0084616,-0.19308,-0.54732,-0.78711,-0.028006,0.87399,0.35745
0.57736,0.47776,-0.37262,-0.42221,1.2043,0.8135,0.87993
0.56063,0.51307,0.15149,0.4403,1.1658,-1.1022,0.42711
2.3348,1.1133,0.3262,0.042221,1.2813,-0.92067,1.1412
1.5649,1.0074,-0.19792,-0.22317,0.010502,0.59169,-0.583
-1.3475,-0.26369,-0.37262,0.9379,-1.7994,-0.51737,-2.8645
-0.71145,0.54838,-0.023212,1.535,-0.75967,-0.63836,-0.96615
-0.66124,0.93676,0.3262,1.1038,0.16454,-0.79968,-0.40885
-0.66124,0.44245,1.3744,0.30761,0.20304,-0.67869,-0.2521
-0.24279,-0.51085,1.3744,0.67251,-0.4516,-0.39639,-0.0082817
-0.293,-0.96984,-0.72203,0.90473,-0.028006,-0.2149,-0.025697
-0.025199,-0.58146,0.5009,0.87155,0.049011,-0.093914,0.14846
-0.41017,-0.82861,2.2479,0.20809,-0.41309,-0.013255,-0.025697
-0.69471,-0.93453,-0.19792,-0.42221,-0.25906,0.027074,-0.025697
0.29282,-0.26369,-1.4208,-1.0857,1.2813,0.087569,0.61869
0.79495,0.1953,-0.37262,-2.0145,2.5136,0.1279,0.77543
