"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.21243,-0.61533,0.22104,-1.8508,-0.69295,0.16062,0.89792
0.39953,0.014615,-0.68023,-0.57694,1.1793,1.7414,-0.41461
0.44326,0.68385,0.1364,-1.507,0.83372,0.36927,-0.64199
2.0292,1.128,-1.7126,-1.4335,2.3695,0.61187,0.81696
0.076396,1.2458,-0.178,0.69457,-0.65483,0.032914,-2.2249
-2.226,-0.13468,0.62425,1.2535,-2.9216,-0.64556,-1.6397
-0.40699,-0.13974,0.55732,1.9039,0.13889,-0.88086,0.19229
0.3501,-0.10884,1.1089,0.217,-0.099781,-0.62878,0.20524
-0.14632,-0.39581,-1.5179,-0.75381,0.024949,-0.23144,0.071733
-0.03112,-0.28057,-0.16314,1.3699,0.25789,-0.0041598,0.52621
0.20541,0.25505,1.1677,0.73535,-0.22695,-0.066774,0.046545
-0.44316,-0.67535,0.76833,-0.52126,0.34371,-0.28701,-0.23373
-0.17905,-0.46574,0.94374,0.4916,0.62668,-0.3738,-0.11097
-0.7914,-1.0941,2.6321,0.31451,-0.92096,-0.21917,-0.6628
0.66888,-0.64091,-0.22986,-1.4539,0.91713,0.0018274,0.98788
0.8589,0.55476,-3.5378,-0.78784,0.79877,0.13485,1.0628
