"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.002197,-0.55935,-0.2992,0.036845,0.28516,0.11633,0.272
-0.002197,-0.55935,-0.06917,-0.11033,-0.09337,0.34526,0.24923
-0.002197,-0.45452,-0.003447,-0.81676,-0.4719,0.15448,0.31755
-0.002197,-0.11381,-0.36492,-1.1994,-0.024546,0.26895,0.54528
-0.002197,-0.035188,-0.39778,-0.81676,-0.09337,0.45972,0.18091
-0.002197,-0.035188,-0.39778,-0.66959,-0.19661,0.26895,0.11259
-0.002197,0.069644,-0.43064,-0.43411,-0.024546,0.040022,-0.069593
-0.002197,0.22689,-0.46351,-0.022024,-0.058958,0.45972,-0.84388
0.23828,3.3194,-0.20062,0.30176,1.1111,-0.22706,-0.73001
0.93566,1.0655,0.22658,1.4497,3.0037,-1.0664,0.29478
0.40661,-2.9443,1.311,2.0384,-0.54073,-0.34152,0.067045
-0.07434,-1.0311,2.5269,1.4497,-2.8463,-0.11259,-0.29732
0.76733,-0.37589,1.7382,0.0074101,-0.57514,-0.036286,1.0691
1.1521,-0.27106,0.35803,-1.4349,-0.16219,0.84126,2.5493
0.76733,-0.035188,-0.39778,-1.4938,-0.058958,2.4819,0.8641
-1.7817,0.017228,-1.3836,-1.17,-0.024546,3.9317,-2.1647
-2.1665,-0.0089804,-1.9094,-0.87563,-0.12778,2.024,-2.1419
-0.24267,0.043436,-1.6465,-0.58128,-0.12778,-1.4098,-0.59337
-0.026245,0.51518,-0.7264,-0.40467,-0.024546,-2.1729,-0.024047
-0.002197,1.5897,-0.16775,-0.2575,-0.024546,-1.7532,-0.001274
0.26233,2.5856,-0.10203,0.39006,1.2487,-1.5243,0.11259
0.19018,2.5856,0.062276,0.53723,1.0422,-0.49414,0.18091
0.16614,-1.7911,0.52233,2.3327,1.1455,-0.30337,0.31755
0.28637,-3.6781,2.0668,3.1275,-0.43749,-1.0283,-0.092366
0.5028,-1.0835,2.4283,0.91988,-2.2613,-0.53229,-0.11514
0.91161,-0.42831,1.6068,-0.81676,-0.54073,0.11633,0.95519
1.3685,-0.14002,1.8368,-1.7881,-0.19661,0.7268,1.6839
0.67114,-0.0089804,0.22658,-1.9647,-0.16219,2.2148,0.6136
-0.55529,0.017228,-1.6465,-1.5526,-0.058958,3.6265,-1.4132
-0.77172,0.017228,-1.1536,-0.61072,-0.024546,1.9859,-1.4588
-0.94005,0.017228,-0.95643,-0.3458,-0.024546,-1.1428,-0.5706
-0.43505,0.017228,-1.1536,-0.22807,-0.024546,-2.5545,-0.229
0.045898,0.017228,-1.1536,-0.13976,-0.024546,-2.0966,0.021499
0.5509,0.043436,-1.3179,-0.13976,-0.024546,-1.1046,0.29478
-0.62743,1.3276,-0.98929,0.0074101,0.9734,-0.37967,0.47696
-0.050292,0.5676,-0.36492,0.53723,3.0037,-0.30337,0.24923
1.2002,-1.0311,0.42375,1.6557,-0.058958,-0.34152,0.044272
-1.1805,-0.37589,0.78523,0.86101,-2.7775,0.42156,0.15814
-1.421,-0.087604,-0.003447,-1.17,-0.91926,0.57418,-0.024047
-0.19458,-0.061396,-0.62781,-1.0228,-0.29984,-0.11259,-0.20623
-0.026245,-0.035188,-0.33206,-0.28694,-0.09337,-0.11259,-0.069593
-0.002197,0.095852,-0.16775,-0.22807,0.0098664,0.0018677,0.18091
-0.002197,0.43656,-0.13489,-0.2575,-0.024546,-0.036286,0.11259
-0.002197,0.48897,-0.003447,-0.11033,-0.024546,0.45972,-0.29732
-0.002197,0.67243,-0.036308,-0.051459,0.044278,0.078176,-0.38842
-0.002197,0.9083,0.029414,0.095714,-0.024546,-0.79937,-0.229
0.16614,0.51518,0.062276,0.5078,0.9734,-0.68491,-0.024047
0.47876,-0.27106,-0.036308,-0.28694,1.1799,0.23079,0.15814
0.98376,-1.0049,-0.036308,-0.022024,1.7993,0.0018677,0.34032
1.0078,-1.0049,0.35803,1.3614,-0.36867,-0.34152,0.93242
0.83947,-0.58556,1.0153,1.1848,-2.6055,0.68864,1.1146
-1.0843,-0.21864,0.62092,-0.3458,-0.85044,1.6807,-0.70724
-1.8779,0.017228,-0.36492,-1.1994,-0.33425,1.1465,-1.2766
-0.41101,0.17448,-0.66067,-0.75789,-0.09337,-0.074441,-0.27455
-0.12244,0.72484,-0.49637,-0.55185,-0.024546,-0.37967,-0.16069
-0.002197,1.8256,-0.26634,-0.28694,-0.024546,-0.79937,-0.11514
-0.002197,2.1401,-0.13489,0.44893,0.044278,-0.79937,-0.04682
-0.002197,1.0393,0.095137,1.6557,0.0098664,-0.76122,-0.092366
-0.002197,-0.97868,0.5552,2.2444,0.044278,-0.68491,-0.13791
0.21423,-1.8173,1.3767,1.2731,1.2487,-0.30337,0.067045
0.069946,2.1139,-0.59495,-2.2002,1.0422,0.65049,0.067045
0.40661,0.51518,-0.85784,-0.2575,1.5928,0.38341,0.20368
0.28637,-3.5471,1.7382,3.7456,-0.26543,-0.79937,0.11259
0.11804,-1.4766,2.4612,1.538,-2.6055,-0.45598,0.044272
1.0559,-0.34968,2.9869,-0.46354,-0.57514,0.0018677,1.2285
-0.43505,-0.14002,1.5739,-1.3171,-0.26543,0.57418,0.65914
-1.397,-0.035188,-1.5479,-1.9353,-0.29984,1.1083,-0.11514
-0.31482,0.017228,-2.8295,-1.847,-0.09337,1.0702,-0.229
-0.026245,0.043436,-1.6137,-1.1111,-0.16219,0.23079,-0.84388
-0.002197,0.069644,-1.1865,-0.72845,-0.058958,-0.11259,-0.3201
-0.002197,0.069644,-1.285,-0.69902,-0.024546,-0.22706,-0.11514
-0.002197,0.48897,-0.56209,-0.40467,0.0098664,-0.37967,-0.36564
0.35852,1.4849,-0.20062,-0.22807,1.1111,-0.34152,-0.092366
0.14209,0.30552,-0.16775,-0.13976,1.1111,0.11633,0.29478
1.0319,-1.2932,-0.06917,0.44893,1.0422,-0.036286,0.34032
1.0559,-0.69039,0.22658,0.86101,-0.67838,-0.53229,0.15814
-0.026245,-0.16623,0.19372,0.53723,-2.1581,0.45972,0.044272
0.69518,-0.061396,0.62092,-0.1692,-0.54073,0.45972,0.24923
0.71923,0.017228,0.91667,-0.72845,-0.09337,0.3071,0.43141
-0.098387,-0.0089804,-0.26634,-0.52241,-0.024546,0.57418,0.22646
-0.69958,0.12206,-0.92357,-0.3458,-0.024546,0.99388,-0.50228
-0.43505,0.48897,-0.49637,-0.22807,-0.024546,0.23079,-0.8211
-0.12244,0.5938,-0.13489,-0.051459,0.1131,-1.1046,-0.3201
-1.2527,1.249,-0.003447,0.095714,0.044278,-1.1428,-0.16069
-1.2767,1.5373,-0.036308,0.41949,0.0098664,-0.95199,-0.001274
-0.050292,-0.21864,0.062276,0.74327,1.1455,-0.49414,0.272
0.14209,-1.5553,0.19372,0.86101,2.109,-0.30337,0.18091
