"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.20479,-1.0742,-0.07152,0.38518,0.17612,-0.12954,0.10247
-0.0097306,-0.95623,1.0662,-0.49928,-0.11095,0.35305,0.081417
-0.15601,-1.0091,0.89218,-0.11258,-0.21596,0.31258,0.32741
0.024553,-0.63106,-2.6453,-0.87522,0.074112,-0.39869,0.2854
-0.29697,-0.70916,-1.8396,-1.59,-0.33787,1.1278,0.63844
0.48423,0.72299,-0.64501,-0.82858,0.43796,1.7439,0.57434
0.59184,1.2543,1.246,-0.71798,0.45716,-0.70182,-0.12427
2.0635,3.203,-0.77391,-0.93145,2.176,-0.099405,1.1489
0.99973,1.957,0.14593,0.16568,-0.19942,-1.773,-0.47998
-2.0622,-1.0628,0.12569,1.4799,-2.4492,-1.1802,-0.96009
-0.15365,0.55046,0.70216,2.5525,0.077979,-0.80141,0.09266
-0.4392,-0.61716,0.45387,0.12762,-0.034029,-0.15864,0.073923
-0.65705,-1.0366,0.021191,-0.21978,-0.04889,-0.27607,0.065701
0.02534,-0.97411,1.4194,1.779,-0.12568,-0.312,-0.082247
-0.16722,-0.53247,-0.78718,0.31341,-0.08963,0.15266,0.40708
-0.080568,-0.53492,0.77116,-1.3863,-0.16252,0.039323,0.5195
-0.014461,-0.56294,0.39241,-0.83235,-0.046553,0.77917,0.97975
-0.2705,-0.33758,-2.2929,-0.96837,-0.2964,1.1585,0.2019
0.45131,-0.16798,-0.93026,-1.727,0.63644,1.9529,0.085954
0.66233,1.1188,-0.12581,-0.084874,0.50817,1.232,-0.09
2.002,0.96489,-1.8257,-2.1246,3.152,1.2493,1.0737
0.41867,1.0931,-1.4621,-0.54979,-0.30937,1.9052,-1.4457
-1.7535,0.51455,0.14597,-0.15727,-3.4802,-1.3229,-1.5107
-0.48839,0.32797,-0.6698,0.81928,-0.069457,-2.4928,-0.18394
-0.23984,1.4474,0.82459,1.952,-0.25391,-1.2039,-0.15187
0.057609,0.31469,1.1722,0.33822,0.045735,-0.83291,0.16175
-0.49652,-1.4155,2.5436,1.9987,0.20508,-0.52931,0.077129
-0.090085,0.4185,-1.0172,1.3256,0.23938,-0.26486,0.30271
0.34391,-1.0833,-1.721,0.33178,0.21745,-0.026039,0.21898
-0.41188,-1.5043,1.7034,0.53591,-0.26027,-0.20718,-0.25604
-0.74719,-0.89279,0.11738,-1.5318,-0.52166,0.27781,-0.11923
0.3396,-0.38738,1.181,-0.79487,0.66124,0.23544,0.51908
0.41257,0.46,-0.15253,-0.28247,0.43641,0.31409,0.32993
